id,trust
28110,0
2314,-1
41095,0
6061,0
39971,0
14291,1
29722,1
31340,0
37391,0
32637,0
36363,0
490,0
40652,0
14409,1
39770,0
14844,1
10505,0
13311,-1
30574,1
19105,0
21074,1
27906,0
24869,0
6062,0
34955,0
26400,1
25937,1
30168,0
33111,0
18735,0
24660,0
16863,0
29533,1
81,1
37918,0
26249,1
15202,0
26872,0
40343,1
27213,0
26510,1
12832,1
14542,1
4193,1
13981,0
26585,1
10328,1
6030,1
9343,0
27255,0
28078,1
4170,1
4253,0
2381,1
27888,0
18833,0
8742,-1
36489,0
23668,0
37498,0
6279,1
21104,-1
5808,1
24930,1
5899,0
42344,0
675,0
17000,1
30480,-1
37416,1
1673,1
25455,0
7485,0
2911,0
35904,0
3727,0
14632,1
41060,0
31630,0
4178,1
37757,0
24413,1
26925,0
23533,0
23123,1
29693,1
2404,1
34312,0
2603,0
17029,1
20782,1
9747,0
6990,1
33320,0
38267,0
33064,0
22059,1
4192,0
38269,0
39811,-1
11719,0
10746,0
8206,0
14010,0
40509,1
9702,0
3809,1
25908,0
18804,1
4386,1
14497,1
29289,0
17634,0
30045,1
10678,1
13101,0
28247,0
5708,0
41952,0
4628,1
33393,0
36144,0
26403,0
40805,0
8532,0
7946,1
13170,1
686,1
768,1
34909,1
19984,1
32741,1
19259,-1
27000,1
22807,0
16970,1
5363,0
18547,1
30408,0
14874,1
17734,1
9668,1
29431,1
26408,1
26980,1
27413,0
13206,0
25755,0
36957,0
5472,0
10760,0
43417,0
27878,0
10803,1
18831,-1
26293,1
16659,0
37835,0
44354,-1
10308,0
22035,0
41782,0
43274,0
18876,0
12370,0
14979,0
19628,1
10819,1
22716,1
35883,0
32872,0
9598,1
3012,1
6976,0
492,1
19102,1
8413,0
8110,0
2612,1
17400,0
9887,0
13812,1
26698,0
8444,0
36718,0
9758,1
12269,1
28834,0
588,1
36490,0
37305,0
38881,0
13158,1
40614,0
43447,0
12718,0
9836,0
30592,0
41571,0
10707,0
8316,0
6374,1
17283,-1
29888,0
12301,1
30142,0
31276,0
38914,0
44578,0
43630,-1
11842,0
10461,-1
37656,-1
39687,0
43176,0
14379,0
40561,0
23724,1
13716,-1
14435,1
18438,-1
14073,1
33021,0
27317,0
9123,0
41577,0
9730,-1
37986,0
32835,0
6161,1
29638,1
19244,-1
36399,0
30208,0
5076,0
6833,1
19175,-1
21629,0
16959,0
797,1
16756,1
33132,0
23462,1
33550,0
4183,0
5338,0
36223,0
9869,1
9439,1
33746,0
27751,0
11567,-1
6948,0
29746,0
639,0
16765,1
31149,0
33828,0
35662,1
2813,1
30235,-1
30269,1
18995,0
38022,0
17499,0
12190,1
33839,0
294,0
1531,-1
13315,0
23660,1
31878,0
33842,0
27443,1
23716,1
38500,0
31928,0
31364,0
29872,1
42535,0
10098,1
37388,0
26808,1
43,1
39907,-1
18590,1
30801,0
12554,0
13933,1
6422,1
3211,0
31251,0
12831,1
7055,0
12759,0
34148,0
5688,1
8237,0
8989,0
31545,0
33668,0
40085,0
20361,0
37848,1
31463,-1
3802,0
77,0
38131,0
31625,0
43217,0
9297,0
8247,0
43570,1
30253,1
361,1
28823,1
10083,0
9240,0
8251,0
24521,0
32376,0
22797,0
16681,0
29196,0
5733,0
42585,0
26901,1
26631,-1
8283,1
39543,0
5075,0
42515,0
22123,0
27037,1
31858,1
38097,1
11782,0
10789,0
42678,0
15546,0
29857,0
26598,1
31186,0
19574,1
42771,0
38757,0
9641,-1
21807,-1
43820,0
14348,1
3763,1
20411,1
30037,-1
37299,1
13570,0
12892,0
5267,-1
2068,1
13337,1
12066,0
23721,1
10482,1
38878,0
30492,1
41794,1
13488,1
12484,0
33133,0
33914,0
25695,1
1563,-1
10568,0
97,1
27115,0
8506,0
30297,-1
19388,1
16139,1
59,1
8454,1
37502,0
2358,1
5977,0
31058,0
32799,0
9105,1
14105,1
20444,0
14534,0
582,1
5167,-1
16916,0
13173,0
42465,-1
43704,0
2512,0
40444,1
9228,1
2132,0
26599,1
4319,0
33586,-1
37892,0
32316,0
5231,0
35906,0
18041,1
4070,0
36890,-1
41556,0
1764,0
16753,0
4701,1
42500,-1
29378,0
29813,0
856,-1
35977,0
9954,0
18948,0
16838,1
16574,1
30141,0
26485,1
18015,0
12798,0
6499,-1
2624,0
12123,1
8703,0
40,1
670,1
11970,1
24906,0
37267,0
25993,0
17983,0
35117,0
15010,1
30038,1
5830,1
34298,0
20626,0
9462,0
33027,0
26431,1
9079,0
16930,1
21978,1
40121,0
19742,1
8045,-1
9776,0
6203,1
37326,0
7102,1
6202,1
33894,0
5301,-1
2718,0
9740,-1
15241,0
26125,1
804,1
259,0
14047,1
28904,0
3225,-1
12463,1
12712,1
4887,1
12306,1
15535,1
3964,1
35208,0
25238,1
26907,0
10294,0
4872,1
37517,0
42919,0
2200,0
37356,0
18603,1
34505,0
10626,0
42025,0
44721,0
382,0
21710,0
13150,0
10668,1
7121,1
19078,1
34255,0
30395,0
28601,-1
42532,0
16193,0
5664,0
37312,0
26962,0
15381,1
5816,0
18915,0
36547,0
31210,0
4436,-1
27285,0
3924,1
8036,1
10764,0
35483,0
40471,0
19626,1
20366,1
204,0
5501,1
5709,0
10498,1
10645,1
14166,1
43157,0
14609,1
41118,1
43299,0
39807,0
25435,1
6935,0
18237,0
2247,1
9736,-1
17074,0
39599,0
37705,0
22052,0
1754,1
37367,1
4311,1
12087,1
40688,0
32858,0
23814,1
16528,0
622,1
655,0
16958,0
28266,1
33782,0
6404,1
29412,0
37386,1
27243,0
5222,0
43173,1
24523,0
33946,0
30360,-1
41040,0
8061,1
36928,0
36335,0
18689,0
21675,0
8303,0
28585,1
4254,0
838,1
725,1
37623,-1
19935,1
14198,0
3398,0
2762,0
24320,0
26686,0
17261,1
179,0
9875,1
13805,-1
14133,0
33223,0
25298,1
18860,1
37509,-1
39500,1
16421,0
40223,0
29671,-1
8721,0
20092,1
31000,0
32614,0
13074,1
14192,1
38626,0
5073,0
6471,0
14230,0
4478,0
10625,1
26289,0
30538,1
27091,1
9487,1
4112,0
6092,1
22065,-1
35910,-1
2151,1
39262,0
38876,0
29954,1
26495,1
7303,0
626,1
9093,0
10400,0
6050,1
40439,0
20112,1
9334,0
7585,1
4590,0
14779,1
2776,1
4916,0
33624,0
13195,1
28076,1
17025,0
27844,1
29275,1
25051,1
2268,0
26062,1
38093,0
16997,1
8838,0
5834,0
41082,0
15468,0
30527,1
18566,1
42538,0
11635,1
4142,1
41671,1
8180,0
32635,0
32621,0
35177,1
6397,0
24498,-1
31605,0
6074,1
28232,1
27890,1
11816,0
6155,1
26693,0
2173,1
9116,0
35997,0
43594,0
13402,0
42857,0
13125,1
27918,1
21472,0
37507,0
7945,1
4093,1
37582,0
41008,0
27123,1
40456,0
9132,0
5453,0
43974,0
37474,1
16442,0
15058,1
20191,1
31915,0
24058,1
15002,0
12678,0
27873,0
27881,1
30555,0
37144,0
27151,-1
33299,0
16357,0
21763,1
39901,-1
19197,0
5009,-1
12970,0
30837,0
24047,1
15370,1
29904,0
20308,0
29763,-1
17137,1
37278,0
43095,0
5340,1
42975,0
28866,0
17149,-1
8773,0
216,1
14896,0
35920,0
2908,0
21593,0
33225,0
8371,1
23868,1
37954,0
6032,0
20673,0
35731,0
24926,0
34532,0
29352,0
26208,1
37937,0
10741,1
8432,0
32693,0
12513,0
38638,0
42300,0
7082,1
18385,0
27472,1
42884,0
23136,0
39877,0
30087,0
31770,0
32683,0
25398,1
26326,1
16641,1
27379,1
9520,0
12496,-1
26390,1
14316,1
34303,0
43336,0
34468,0
33816,0
16913,1
25952,1
39865,0
2779,0
2344,1
10603,0
2379,-1
4217,1
13709,0
34356,0
8094,1
31693,0
31396,-1
40735,0
9777,1
20225,1
25969,1
6457,0
40373,0
10607,1
36,1
43898,0
14854,1
25142,1
24508,-1
35495,0
37323,1
29353,1
20741,0
12813,1
25539,0
43711,-1
37101,0
43072,0
5941,1
35948,0
32789,-1
32900,0
35660,0
726,0
4542,1
21926,0
20091,1
16587,0
24680,0
8365,0
16632,0
2585,0
7214,1
17753,0
25519,1
13299,0
20148,0
21517,0
1653,1
39804,0
1959,1
13326,0
37958,1
37209,-1
17689,1
12750,0
41089,0
736,1
17175,1
30059,-1
8223,0
25823,1
7123,0
21903,0
2064,0
11976,0
21843,0
12147,0
16831,0
13452,-1
14256,1
40455,0
5720,0
30885,1
36049,0
11995,0
6053,1
26836,1
29738,0
31841,0
32666,0
2861,1
29231,1
8468,0
8844,0
16339,0
2189,0
381,1
40470,0
12019,1
6157,1
433,1
4242,0
41092,0
9306,0
14229,1
42765,0
23055,0
44015,-1
29123,1
21864,0
21175,-1
15413,0
19263,0
710,1
16417,-1
43944,0
18778,1
44524,0
571,0
25169,-1
29865,1
13414,1
13294,1
28031,1
12441,1
30906,0
17642,1
5713,1
12619,0
10317,-1
29067,1
29767,-1
16604,0
10708,0
20957,0
25489,1
33928,0
12170,1
28941,-1
34176,0
25751,0
33834,0
512,0
10300,1
31391,0
14861,0
33673,0
35107,0
10419,-1
30593,0
29794,1
12578,0
8833,-1
35593,0
30246,1
38069,0
37061,-1
4419,1
9443,0
24552,0
10288,0
27907,-1
38526,0
9872,0
9163,0
422,0
12412,1
32011,1
26590,0
16664,0
8550,0
18794,1
34414,0
32895,0
16932,0
44458,0
35671,0
42990,0
446,0
20249,-1
25835,0
41113,0
32845,0
13523,0
8596,0
12167,1
27346,1
43124,0
29653,1
5177,0
40045,0
41276,0
42268,0
8644,0
13056,1
32332,0
26457,0
43317,0
38038,0
35207,0
42608,1
1995,0
27045,0
37636,0
14059,1
24761,0
169,1
27338,0
29716,1
6919,1
767,1
24467,1
23536,1
41021,0
43863,0
4573,0
28407,1
25462,0
19418,1
42969,0
27679,0
482,1
659,0
33491,0
30188,1
9529,0
9001,0
16899,1
6412,1
388,-1
35631,0
38108,0
35670,0
37682,0
26168,1
5913,1
3884,0
2287,1
30384,1
2468,0
25808,0
43305,0
37066,1
30412,0
4202,1
37437,0
5281,0
16586,1
18443,1
2690,0
5425,1
1657,-1
12577,0
6949,1
26890,1
14770,1
26574,0
25913,1
13564,1
26126,0
21758,0
37404,0
27455,1
10703,1
26871,1
239,1
14368,1
14377,1
25688,0
19651,0
39603,0
14562,1
33785,0
25920,0
32497,0
524,1
25709,0
38728,0
36669,0
34934,1
31248,0
38101,-1
12737,0
4282,1
9100,0
39326,0
3571,1
8752,-1
32726,1
16729,0
35049,0
21937,1
9490,1
16237,0
33214,0
40140,0
30271,1
12506,0
18983,1
15329,1
2253,1
29973,1
36160,0
10200,0
15032,0
26328,1
5227,-1
11806,1
43680,0
28944,0
13284,1
34379,0
24913,0
2215,-1
5799,0
40101,0
3094,1
10515,-1
10594,0
22655,1
43369,0
13323,0
3938,0
3037,-1
30307,0
13495,1
764,1
38859,0
39678,0
40841,0
26586,0
19435,1
14522,1
276,1
17673,0
37162,1
35967,0
23776,0
37290,0
4755,0
20111,1
27945,1
14730,0
23122,1
13433,0
18810,1
12085,0
16581,1
11652,1
29736,1
29116,-1
20062,0
16327,0
37397,0
9148,0
32772,0
9732,1
36228,0
11638,0
5951,1
32075,1
38812,0
13770,1
43009,0
8563,0
13058,1
15235,0
16623,1
1981,1
19206,1
29747,0
6860,0
13201,1
10725,1
13740,1
3327,1
43589,0
39620,0
29175,1
10357,1
12442,0
21740,0
27392,0
1502,0
18157,0
20602,-1
5628,1
18630,-1
32640,0
14321,1
26294,1
27083,-1
39100,0
6306,1
14008,1
19251,-1
16303,0
25330,0
724,1
7484,1
44378,0
2211,0
40599,0
32169,0
10164,1
13913,0
17684,-1
13249,1
9864,0
13308,0
497,1
16622,0
35933,0
25432,0
41636,0
16846,1
5655,0
25990,1
31172,0
5289,0
30402,-1
39745,0
5912,1
38017,0
9058,0
37844,-1
5692,0
16195,1
785,0
7111,0
44550,-1
37768,0
3250,0
11613,1
430,1
31038,1
29913,1
13949,0
26316,1
24720,0
16159,0
29327,1
24527,1
28989,0
41133,1
34832,0
10343,0
8496,1
3973,0
41541,0
32929,0
39905,0
23287,-1
26339,1
11537,1
11949,0
43160,0
43706,0
41160,0
18782,0
41352,0
13751,0
30462,-1
14547,-1
38077,0
36907,1
39422,0
14526,0
1864,1
24972,0
34474,-1
6427,1
25374,0
29789,-1
31358,0
43930,0
41116,1
8945,0
10385,1
25126,-1
17621,1
2082,0
29968,-1
37811,0
13076,0
8546,1
31506,0
42579,0
2371,0
14173,1
39056,0
29276,1
8595,-1
33537,0
37616,0
11579,0
36629,0
625,1
42855,1
11803,0
30240,1
19673,-1
14575,1
37396,0
4179,0
25057,1
19136,1
38144,0
17226,-1
8088,0
37229,0
24922,0
26815,1
5883,0
11317,0
10424,1
23524,0
37288,0
24524,-1
14338,1
10111,0
37760,0
5928,1
11708,0
28635,1
23553,1
11614,1
35587,0
14299,0
4841,0
30078,0
10222,-1
8257,1
1493,0
649,1
39585,0
11762,0
30726,0
44027,0
31538,0
27459,1
12129,0
36521,0
43864,-1
29521,0
34226,0
5750,1
23962,1
43293,0
12534,0
26517,0
1633,1
31553,0
6627,-1
18086,1
31047,0
31682,0
43174,0
2907,0
8853,0
26197,1
29315,1
38591,0
41613,0
27555,1
23503,1
5314,0
214,1
12365,1
42389,-1
30717,0
34954,0
32018,0
10239,1
30757,1
9013,0
27042,1
16812,0
12172,1
19358,1
3801,1
36074,-1
32390,0
36936,0
43074,0
33991,0
38624,0
25449,0
44403,0
43788,0
38085,-1
36913,0
43150,0
8368,0
13902,1
27333,0
15141,0
5269,0
43130,-1
34288,0
8740,0
20196,1
16867,1
15027,-1
12083,1
13361,1
43851,0
4010,0
23852,1
30963,0
2473,1
27622,1
21658,0
39588,0
32945,0
43055,0
25541,1
17152,0
14721,1
41621,0
42306,1
41135,0
14655,1
13230,1
26487,1
39938,0
5525,1
38322,0
32990,0
13293,1
19972,1
43210,1
35548,0
11824,0
33734,0
42543,0
19104,0
9784,0
26762,0
38220,0
9063,0
14449,0
5415,0
19962,1
9354,0
5068,0
31803,0
13227,1
31634,1
8842,0
21795,1
35016,1
13648,1
5100,0
13193,1
3198,0
5447,1
34166,0
26014,1
56,1
6376,1
43994,1
44629,0
5536,0
12432,0
1656,0
13864,0
2654,0
11640,0
9992,0
24959,-1
20348,0
30733,1
29150,1
39755,0
19926,1
33496,0
19384,1
40605,0
38558,0
9099,0
14791,1
28176,1
5587,0
24754,-1
18116,1
32619,0
24655,0
26455,0
27589,-1
38094,1
36359,0
9145,0
14414,0
9398,1
2577,0
32375,0
380,1
4123,1
17244,1
11236,0
33414,0
39018,0
5387,1
41533,0
10464,0
39508,0
20213,0
18277,1
14976,1
37088,0
26616,0
14991,1
21234,0
39853,1
38489,0
40494,0
20102,1
15500,0
42629,-1
26529,1
17871,1
18743,1
12533,0
30793,1
27646,1
15347,0
1866,1
30160,0
8657,-1
26877,1
13296,0
15265,0
43348,0
34336,0
25944,1
33766,0
17925,1
40057,0
24474,1
18732,0
6465,1
28840,1
36529,0
14776,1
21347,0
14462,1
1639,1
13826,0
25487,1
21881,0
29631,1
5599,0
38504,0
30273,1
5308,-1
23720,1
32379,0
31711,0
4484,0
5107,0
4428,0
33528,0
3955,1
35202,0
15357,-1
758,1
5984,0
38301,1
14556,1
35895,0
42309,1
35962,0
25067,-1
19657,0
34291,0
15197,-1
27710,1
43463,0
9828,0
8060,1
33940,0
25575,0
22666,0
29825,-1
747,1
37687,0
2136,0
8983,0
35008,0
32213,1
2780,0
16666,0
10569,0
30973,1
15184,0
4260,1
38529,0
7261,1
26830,0
43485,-1
44173,0
18834,1
5129,0
9505,0
37286,0
27090,1
20763,1
31234,0
23236,1
94,1
5588,0
8218,1
36825,0
6942,0
42646,0
44557,0
14339,0
15165,1
8876,0
8587,1
426,1
12670,1
8997,0
23855,1
4337,1
14938,1
11955,1
31386,0
24721,0
82,1
43786,0
36494,0
5479,1
10124,0
12134,0
9495,0
13643,0
26803,0
39939,0
37667,0
13091,1
42209,0
18009,1
13130,1
14451,0
30683,1
24034,1
23422,0
27915,0
28772,-1
27168,1
12696,0
42364,1
5431,0
9544,0
13194,1
36107,0
24378,0
35922,0
9897,1
31282,0
8347,0
30309,-1
28106,1
6764,-1
16189,0
27084,-1
18470,1
13368,0
3838,-1
19169,0
43251,0
21957,1
35596,-1
19814,0
41561,0
24706,1
27456,1
18741,1
9385,0
2782,1
31808,0
16643,1
27989,0
29942,-1
42791,-1
5266,-1
29701,0
17028,-1
20009,1
19308,0
22809,1
12118,0
22008,0
14800,1
32634,0
42957,0
19795,1
8544,0
357,1
10739,1
38837,0
3990,0
26931,1
38184,0
34377,0
6984,0
36466,0
15116,-1
29174,0
27416,1
25287,1
24172,0
27326,1
38502,0
33270,-1
12293,0
25523,0
30703,1
8847,1
26037,1
30422,-1
39882,0
40893,0
14917,-1
36649,0
34162,0
41109,0
4430,-1
33301,0
13535,0
1973,1
15520,0
30598,1
318,0
13458,1
37454,-1
7472,-1
33366,0
14138,1
25769,0
29664,1
10390,-1
2707,1
21839,0
24947,0
12138,1
5462,0
14693,1
18669,1
2154,0
8384,0
33337,0
5563,0
13702,0
19107,0
12060,0
32891,1
189,-1
29453,1
2642,0
18036,1
7625,1
41110,0
43640,0
38065,0
29165,0
40679,0
19355,0
21901,0
35982,1
9881,0
13221,1
30070,-1
29987,-1
2976,0
40435,0
43555,0
29127,0
42613,1
26520,1
16673,1
21647,1
41548,0
10260,1
19268,1
25821,1
29751,1
25167,1
28714,1
37130,0
788,0
44206,0
39919,0
27886,0
10225,0
26806,1
16524,1
36616,0
13370,1
24074,1
26776,1
34653,0
1882,1
37304,0
22102,-1
14407,1
29841,-1
38495,0
5145,0
42490,0
24924,-1
28864,1
17079,1
34521,0
30255,0
9635,0
29749,-1
18642,-1
12089,0
35789,1
650,1
6266,1
36912,0
11952,0
19940,1
9522,-1
16873,0
20335,0
29607,1
722,0
29256,1
9768,0
16579,-1
35626,0
19213,0
29382,0
14460,1
5879,0
6972,0
43003,0
36108,0
16448,0
1912,1
5061,1
4788,0
26296,1
17242,0
16908,0
855,0
26383,1
4161,1
30116,0
29715,1
29624,1
18623,-1
36923,0
2060,0
25672,-1
34004,0
30783,1
13379,1
3070,0
13816,1
29676,-1
16347,1
25577,0
16254,0
10110,-1
462,1
16947,0
31763,0
12455,1
5882,0
4821,1
42435,0
5096,1
23209,1
18895,1
24008,0
14369,0
41073,0
7574,1
19752,0
5872,0
26283,1
2320,-1
17296,1
31907,0
20396,1
9959,0
31041,0
5040,0
30711,1
14234,1
16637,1
28722,1
14594,1
38281,0
32361,0
3085,0
12076,0
18779,1
41723,0
44523,-1
33297,0
12823,1
29238,0
29421,1
26922,0
6717,1
12535,1
39964,0
4730,0
4955,1
25696,0
36069,0
9459,0
35002,0
9984,0
13947,1
13924,-1
37973,0
2480,0
43923,0
19976,1
28929,-1
5759,0
40025,0
1791,1
4720,1
16843,0
6134,1
4287,1
4261,0
4304,0
5602,0
29637,0
2302,1
30041,0
39761,0
17780,0
20287,1
24064,1
17864,1
34252,0
9625,1
3710,0
18288,1
42625,-1
6421,1
13675,1
44212,0
37343,0
6336,1
19390,1
27868,1
17085,1
25227,0
4482,1
37350,0
17013,1
12234,0
44327,0
7592,0
14856,1
40048,0
607,1
20648,1
4136,1
41692,0
27715,1
32269,-1
23788,0
6630,0
13408,1
40191,0
6146,1
30260,1
10844,-1
38646,-1
24741,0
26170,0
1695,0
37605,-1
38268,0
37004,0
19001,0
17064,0
42403,0
225,1
14597,1
41727,0
41366,0
8549,0
7500,0
3951,1
36117,0
29846,1
647,1
27766,-1
39947,0
8074,1
36995,0
15230,0
2927,0
30570,0
30825,1
21965,0
5865,0
26148,0
40823,0
12044,1
42472,0
42908,0
39879,0
33287,0
33048,0
33648,0
39911,0
33392,0
33831,0
23594,1
44454,0
3276,-1
20178,1
2043,0
8639,-1
13603,0
27100,0
9863,1
43202,1
5421,0
27448,1
39663,0
13935,1
41681,0
4153,0
2778,-1
12553,0
37346,0
12856,0
22083,0
44608,0
2326,0
23848,1
36698,0
35128,0
25735,0
27197,1
18934,1
34236,0
39933,1
9602,0
32925,-1
42162,0
30995,-1
31136,0
22095,1
38109,0
40131,0
28707,0
12338,0
36148,0
18153,1
43479,0
28662,0
44085,-1
14747,0
38254,0
19433,1
41085,0
29625,0
34018,0
4061,0
25151,0
19242,1
24619,0
13679,1
42721,-1
33568,-1
4499,1
18762,1
4910,0
89,1
38191,0
16982,1
9504,0
8335,0
4640,0
14067,0
21638,0
14343,1
19660,1
43045,0
13435,1
37154,0
26953,1
43580,0
39499,1
8860,0
17285,1
9734,1
8535,0
44434,1
30642,0
9980,0
25879,0
25329,0
18940,-1
42527,1
12078,1
1944,-1
42511,-1
40774,0
3828,0
2225,0
17982,0
24265,0
1807,0
11774,1
13624,0
30528,0
25117,1
4218,0
31510,0
3059,1
18717,0
5717,0
19071,-1
29449,-1
13667,1
21929,0
14798,1
34139,0
17699,0
29803,1
9798,0
27208,0
25991,0
34118,0
14385,0
2544,1
4993,1
25724,1
22014,0
12140,1
13121,1
3821,-1
4545,1
3977,1
16662,1
38274,1
25340,1
8513,0
36413,0
8021,0
32913,1
30612,0
554,1
21148,0
4453,0
9108,0
10224,0
37628,0
20439,0
116,1
1823,0
37003,0
40427,0
19934,1
10661,0
4839,-1
37499,1
664,1
33046,0
33237,0
41951,0
673,1
43325,0
28865,1
29367,0
13863,1
43448,-1
24781,1
21731,0
41220,0
16544,0
41758,0
34173,0
27838,1
5202,-1
34682,0
26265,0
11660,0
5220,1
17282,1
37218,-1
9026,0
30337,0
29659,0
26261,1
22943,0
25121,1
10622,0
30808,1
13416,0
577,1
29889,-1
5428,0
9409,1
33078,1
32796,0
101,1
2490,-1
44056,0
24323,1
9434,1
3146,0
18005,1
308,1
19081,0
20485,0
17961,0
12926,1
16209,1
12024,1
19227,0
13071,1
3073,1
8755,0
27484,1
359,0
42565,0
29205,0
32227,0
20456,-1
13167,-1
43233,1
41570,0
4560,0
18314,1
41080,0
36012,0
19212,1
10778,0
25389,1
10503,1
5258,0
13032,0
9946,0
20080,1
636,1
39921,1
39825,0
36125,0
26508,1
13736,1
36062,0
10744,1
26365,0
13725,1
35850,0
20078,0
15124,0
13876,1
12081,1
38862,0
5159,0
38028,0
4343,0
10144,1
18110,1
13592,1
37736,-1
41126,0
24628,0
38272,0
25615,1
21724,-1
37270,0
13695,1
32153,0
37451,0
25779,1
25412,1
37975,0
36962,-1
9829,0
559,1
40380,0
8170,1
4892,1
27728,1
18226,1
27389,0
30413,0
29506,1
26975,0
37452,0
20177,1
38251,0
44321,0
29215,-1
12499,-1
14624,0
36467,0
8519,1
32700,0
8098,1
30259,1
38216,0
5761,-1
32412,0
25210,0
26064,1
18223,1
4234,1
14457,1
29219,0
20342,-1
30199,-1
8315,0
13127,1
42235,0
23475,0
41218,0
20155,0
14117,0
28231,1
26671,1
37698,0
3066,0
43738,0
5016,1
6130,1
11306,0
26139,1
39920,0
2338,1
38979,0
7978,0
9524,0
2731,0
4747,1
5218,1
11623,0
15131,1
14759,1
337,0
12684,1
32071,1
36570,0
23109,1
40229,0
14621,1
31895,-1
25428,0
40523,0
40974,0
21670,0
3927,1
14429,1
21828,1
3162,1
26895,1
41042,0
30174,0
16881,-1
44491,1
21524,1
31837,0
10685,1
20071,-1
40260,0
25832,1
13714,-1
29706,1
5689,1
15054,0
26644,1
12404,1
34876,1
20137,1
27746,1
43606,0
29314,1
6495,0
37034,0
18113,1
30582,1
4810,0
42486,0
38042,1
24494,0
3342,0
5869,-1
36349,0
25552,1
33191,0
35913,0
8779,1
16769,0
32306,0
26569,0
33485,-1
1481,-1
22062,1
43679,0
14722,1
18159,1
5352,1
36921,0
36276,0
38103,0
30148,1
7105,1
9499,-1
21820,0
17191,0
530,1
10161,0
24858,0
40402,0
23358,-1
12080,0
13426,1
43970,1
18811,1
13313,0
10640,0
8200,1
26417,0
37357,1
9900,1
36969,0
35027,1
20715,0
4266,0
20506,1
38605,0
9106,1
4692,1
4538,0
29903,1
37337,0
4049,0
1927,0
9313,-1
24427,-1
11596,0
7192,0
3904,-1
7511,1
37358,0
13942,0
36925,0
19439,0
10286,1
33918,0
9445,1
41949,0
25475,-1
25767,0
19718,1
9985,1
28001,1
25897,1
26369,1
32713,0
40947,0
3621,-1
8213,1
25928,0
36644,0
29945,1
37361,1
217,0
5139,1
10213,0
32416,0
37239,0
19338,1
27046,1
37798,0
10305,0
42824,0
12274,0
19382,1
24831,1
44211,0
19670,1
8255,0
31387,1
5336,0
9172,0
38050,0
31710,0
40806,0
8448,-1
4531,0
27503,1
32769,0
17007,0
28843,-1
36486,0
2292,1
33069,0
43303,0
38806,0
9433,1
25943,0
33936,0
41476,0
13396,-1
5205,0
8196,1
34383,0
26258,0
10363,1
35462,0
9223,1
36477,0
32778,0
9743,1
40736,0
25550,1
15208,-1
34271,0
19120,0
41752,0
44692,0
38813,0
13653,1
12263,0
17501,-1
14601,0
27467,1
2676,-1
18620,0
14325,0
2728,0
18795,1
36367,0
18902,1
14197,1
18984,1
35476,0
27393,0
478,1
20324,-1
38618,0
26918,1
19761,0
17262,0
10364,1
37342,0
11520,0
5445,1
4286,1
36922,0
8281,0
38708,1
17168,1
20384,-1
33019,0
18298,0
16941,0
28978,0
19421,0
28928,0
27805,0
2810,0
26481,0
10478,0
9701,-1
18310,1
13733,1
6000,1
18495,1
39015,-1
33966,0
13321,1
13447,0
25886,1
8397,0
4601,0
33193,0
26269,0
30565,1
4846,0
26632,1
38160,0
25953,1
5609,1
6358,1
10389,0
40228,0
22011,-1
17072,1
26921,-1
218,1
13300,1
27201,1
20166,1
194,0
42411,1
26557,1
18628,1
25484,0
18008,1
5875,0
36172,0
28032,1
16469,0
36138,0
26251,1
31280,-1
24977,0
4280,1
2909,0
21797,1
8260,0
2096,0
18522,1
9049,0
4141,0
43002,-1
16961,1
4423,0
8822,0
17159,1
36707,0
6578,0
30884,1
32222,0
40755,0
30889,1
6183,1
1917,0
14620,1
18783,1
42991,0
30575,0
3090,1
37311,0
25933,1
10030,0
32293,0
37625,0
9689,1
1676,0
5250,0
10383,1
9682,1
18501,1
30827,1
36653,0
27035,1
28002,0
38564,0
9889,-1
32350,0
8651,0
20085,1
11619,1
38720,0
31347,0
4502,1
40203,0
4134,0
11720,0
24079,0
10824,0
40972,1
12008,0
31733,0
41258,0
38218,0
25353,0
37455,0
29144,0
4348,0
25758,0
11453,0
29965,0
8469,0
2508,1
1510,1
20481,0
27,1
15077,0
9696,0
33563,0
6401,0
25488,1
8650,0
30292,1
29091,-1
33823,0
33157,1
8428,0
31737,0
4668,1
12009,0
29697,-1
13753,-1
4328,1
10836,1
13595,1
41674,0
12375,1
19797,0
30376,1
37022,0
9785,-1
42936,0
2026,1
26199,1
41615,-1
29112,1
26466,1
13616,-1
16996,1
12447,1
24189,1
36493,0
26724,1
39898,0
43461,0
12994,0
40784,0
27474,1
19475,1
43654,1
39915,1
29710,0
32253,1
34470,0
31403,0
25466,1
26627,0
39614,0
5778,1
281,-1
660,0
25553,1
29934,-1
31792,0
27461,1
9085,0
26136,0
39066,1
13161,1
13165,0
148,1
12039,0
2022,0
15178,1
30436,1
27101,1
24377,0
39589,0
9428,0
5333,-1
27023,1
3983,0
37763,-1
16743,0
16750,1
16700,0
25543,1
8324,1
36027,0
19708,1
33295,1
28812,1
20032,0
25346,0
2427,0
8620,0
4040,1
16548,-1
7898,1
15394,-1
36030,0
16768,1
41704,-1
1641,1
44263,0
9379,1
9965,1
5963,1
6316,0
7950,1
38748,0
25483,0
43257,1
37514,0
10291,-1
25442,-1
21681,0
28151,1
19402,1
15108,0
278,1
10290,1
13631,1
7457,1
39503,1
20390,1
9854,0
14908,0
156,1
